Country or area/ISO code,Company Code,Contact
Stadtwerke Forchheim GmbH,STWFO,Mr Christian Palla
Haidfeldstrasse 8,,Tel: +49 9191 613 229
91301 FORCHHEIM,,Fax: +49 9191 613 26229
,,E-mail: c.palla@stadtwerke-forchheim.de
Stadtwerke Geesthacht GmbH,SWGEE,Mr Dennis Ressel
Mercatorstrasse 67,,Tel: +49 4152 929 323
21502 GEESTHACHT,,Fax: +49 4152 929 320
,,E-mail: d.ressel@stadtwerke-geesthacht.de
Stadtwerke Hammelburg GmbH,HABNET,Mr. Jürgen Weigand
Rote-Kreuz Strasse 44,,Tel: +49 973 290 2232
97762 Hammelburg,,Fax: +49 973 290 229232
,,E-mail:
,,juergen.weigand@stadtwerke-hammelburg.de
Stadtwerke Hilden GmbH,SWH106,Mr Martin Sasonow
Am Feuerwehrhaus 1,,Tel.: +49 2103 795 163
40724 HILDEN,,Fax: +49 2103 795 130
,,E-mail : martin.sasonow@stadtwerke-hilden.de
Stadtwerke Itzehoe GmbH,IZKOM1,Mr. Reiner Thomsen
Gasstrasse 18,,Tel: +49 4821 774 175
25524 Itzehoe,,E-mail: reiner.thomsen@stadtwerke-steinburg.de
Stadtwerke Kaltenkirchen GmbH,KKCO,Tel: +49 4191 936 0
Kamper Weg 38,,Fax: +49 4191 936 270
24568 KALTENKIRCHEN,,E-mail: info@kakiconnect.de
Stadtwerke Konstanz GmbH,SWKN,Mr Roland Stader
Max-Stromeyer-Strasse 21 - 29,,Tel: +49 7531 803 4800
78467 KONSTANZ,,Fax: +49 7531 803 77 4800
,,E-mail: r.stader@stadtwerke-konstanz.de
Stadtwerke Lübeck GmbH,SWL451,Tel: +49 451 888 4501
Moislinger Allee 9,,Fax: +49 451 888 4503
23547 Luebeck,,E-mail: service@sw-luebeck.de
Stadtwerke Ludwigsburg-Kornwestheim GmbH,SWLB,Mr Holger Grahl
Gaensfussallee 23,,Tel.: +49 7141 910 4377
71636 LUDWIGSBURG,,Fax: +49 7141 910 2841
,,E-mail: holger.grahl@swlb.de
Stadtwerke Lutherstadt Eisleben GmbH,SLE24,Mr Axel Fritsch
Karl-Ruehlemann-Platz 1,,Tel.: +49 3475 667 166
06295 LUTHERSTADT EISLEBEN,,Fax: +49 3475 667 177
,,E-mail: axel.fritsch@sle24.de
Stadtwerke Marburg GmbH,SWMR,Mr. Markus Scholz
Am Krekel 55,,Tel: +49 6421 205 714
35039 MARBURG,,Fax: +49 6421 205 300
,,E-mail: markus.scholz@swmr.de
Stadtwerke Merseburg GmbH,SWMER,Mrs Anja Bente
Grosse Ritterstrasse 9,,Tel: +49 3461 454 236
06217 MERSEBURG,,Fax: +49 3461 454 170
,,E-mail: a.bente@sw-merseburg.de
Stadtwerke Münster GmbH,SWMS,Mr Michael Lustmann
Hafenplatz 1,,Tel: +49 251 694 3244
48155 MUENSTER,,Fax: +49 251 694 1100
,,E-mail: m.lustmann@stadtwerke-muenster.de
Stadtwerke Neustrelitz GmbH,SWMST,Mr Toni Jantschik
Wilhelm-Stolte-Strasse 90,,Tel: +49 3981 474 154
17235 NEUSTRELITZ,,Fax: +49 3981 474 299
,,E-mail: jantschik@stadtwerke-neustrelitz.de
Stadtwerke Nortorf Breitband GmbH,DEUNOR,Mr Kerrin Niklas Bracker
Poststrasse 21,,Tel: +49 4392 9130 104
24589 NORTORF,,Fax: +49 4392 9130 290
,,E-mail: k.bracker@stadtwerke-nortorf.de
Stadtwerke Nürtingen GmbH,NTNET,Mr Norman Tietz
Porschestrasse 5 - 9,,Tel.: + 49 7022 406 140
72622 NUERTINGEN,,Fax: + 49 7022 406 123
,,E-mail: norman.tietz@sw-nuertingen.de
Stadtwerke Oldenburg in Holstein Media GmbH,SWOMDI,Mr Frank Neumann
Markt 1,,Tel.: +49 151 5651 0130
23758 OLDENBURG i.H.,,Fax: +49 4521 705550
,,E-mail : breitband@stadtwerke-eutin.de
Stadtwerke Ramstein-Miesenbach GmbH,RMENET,Mr. Reinhard Schneider
Am Neuen Markt 8,,Tel: +49 6371 592 330
66877 RAMSTEIN-MIESENBACH,,Fax: +49 6371 592 333
,,E-mail: info@stadtwerke-ramstein.de
Stadtwerke Rostock AG,SWRAG,Mr Hubert Enders
Schmarler Damm 5,,Tel.: +49 381 805 1765
18069 ROSTOCK,,Fax: +49 381 805 2701
,,E-mail : provider@swrag.de
Stadtwerke Schneverdingen-Neuenkirchen GmbH,SWSVNK,Mr Moritz Kawaletz
Harburger Strasse 21,,Tel: +49 5193 9888 36
29640 SCHNEVERDINGEN,,Fax: +49 5193 9888 98
,,E-mail: m.kawaletz@heidjers-stadtwerke.de
Stadtwerke Schorndorf GmbH,SW1912,Mr Matthias Pickel
Augustenstr. 7,,Tel.: +49 7181 96450 500
73614 SCHORNDORF,,Fax: +49 7181 96450 191
,,E-mail: matthias.pickel@stadtwerke-schorndorf.de
Stadtwerke Schwedt GmbH,SWS,Mr. Raphael Neubauer
Heinersdorfer Damm 55 - 57,,Tel: +49 3332 449 414
16303 Schwedt,,Fax: +49 3332 449 420
,,E-mail: raphael.neubauer@stadtwerke-schwedt.de
Stadtwerke Schwerin GmbH (SWS),SWSN,Mrs Ariana Koeppen
Eckdrift 43 - 45,,Tel: +49 385 7552726
19061 SCHWERIN,,Fax: +49 385 7552433
,,E-mail: koeppen@wemacom.de
Stadtwerke Soltau GmbH & Co.KG,SWSOL,Mr Frank Wesseloh
Weinberg 46,,Tel.: +49 5191 84 230
29614 SOLTAU,,Fax: +49 5191 84 329
,,E-mail: frank.wesseloh@sw-soltau.de
Stadtwerke Teterow GmbH,SWTET,Mr Edgar Martens
Gasstrasse 26,,Tel: +49 3996 1533 73
17166 TETEROW,,Fax: +49 3996 1533 15
,,E-mail: e.martens@sw-teterow.de
Stadtwerke Trostberg Telekommunikation GmbH,STWTBG,Mr Stefan Bratzdrum
Friedrich-Ebert-Strasse 2,,Tel: +49 8621 8060 11
83308 TROSTBERG,,Fax: +49 8621 8060 19
,,E-mail: info@stadtwerke-trostberg.de
Stadtwerke Unna GmbH,SWUNNA,Mr. Thomas Hoenig-Heinemann
Heinrich-Hertz-Strasse 2,,Tel: +49 2303 2001 418
59423 UNNA,,Fax: +49 2303 2001 22
,,E-mail: thomas.heinemann@sw-unna.de
Stadtwerke Velbert GmbH,STWVEL,Mrs. Dr. Beate Rickert (KPR CAPITAL GmbH)
Kettwiger Strasse 2,,Tel.: +49 69 1534894 50
42549 VELBERT,,Fax: +49 69 1534894 70
,,E-mail: beate.rickert@kpr-capital.com
Stadtwerke Wedel GmbH,STW150,Ms. Heike Witzel
Feldstraβe 150,,Tel: +49 4103 805 0
22880 WEDEL,,Fax: +49 4103 805 100
,,E-mail: h.witzel@stadtwerke-wedel.de
StarDSL GmbH,DESDSL,Mr Niko Rimarzik
Grosse Elbstrasse 47,,Tel: +49 40 30606210
22767 HAMBURG,,Fax: +49 40 30606131
,,E-mail: technik@h3-netservice.de
Stefan Englhardt,GENIAS,Mr Thomas Giechau
Genias Internet,,Tel: +49 941 942798 0
Dr.-Gessler-Strasse 20,,Fax: +49 941 942798 9
93051 REGENSBURG,,E-mail: info@genias.net
Stephan Konheiser,KONHEI,Mr Stephan Konheiser
EDV-Studio,,Tel: +49 9104 8296620
Tannscharn 7,,Fax: +49 9104 8296643
91448 EMSKIRCHEN,,E-mail: s.konheiser@edv-studio.de
Stern Kom GmbH,STERN,Tel: +49 8053 209798
Kurf 11a,,Fax: +49 8053 2329
83093 Bad Endorf,,E-mail: info@sternkom.de
Stiegeler Internet Services GmbH & Co.KG,SIS,Tel: +49 7673 88899 23
Paradiesstrasse 18,,Fax: +49 7673 88899 99
79677 SCHOENAU,,E-mail: info@stiegeler.com
süc // dacor GmbH,DACOR,Tel: +49 9561 97621 22
Schillerplatz 1,,Fax: +49 9561 97621 10
96450 COBURG,,E-mail: info@dacor.de
SUPERTEL A/S,SUPT,Mr Hugo Nielsen
Hoerskatten 3,,Tel.: +45 7730 3000
2630 TAASTRUP,,Fax: +49 40 6558 9529
Denmark,,E-mail : order@supertel.dk
Surf-Paradies Internet Service GmbH,SURFPA,Mr Alexander Langen
Nürburgring Boulevard 2,,Tel: +49 2691 45997 90
53520 NÜRBURG,,Fax: +49 2691 45997 99
,,E-mail: alangen@surf-paradies.de
Susann Hoehne – Mobil24-direct,MOB24,Mrs. Susann Hoehne
Ilse-Decho-Weg 35,,Tel: +49 341 4813214
04319 LEIPZIG,,Fax: +49 341 4813215
,,E-mail: susann.hoehne@mobil24-direct.com
SVO Vertrieb GmbH,SVOV,Mr Kersten Koschoreck
Sprengerstrasse 2,,Tel.: +49 5141 2196 1300
29223 CELLE,,Fax: +49 5141 2196 1399
,,E-mail : kersten.koschoreck@svo.de
"SWaP GmbH Surf, Watch & Phone",SW4P06,Mr Uwe Wachsmann
Maerkische Allee 210 a,,Tel.: +49 30 5499 4257
12679 BERLIN,,Fax: +49 30 5499 4256
,,E-mail: kontakt@swap-gmbh.de
SWN Stadtwerke Neumünster GmbH,SWNNET,Mr. Frank Wede
Bismarckstrasse 51,,Tel:+49 4321 202 534
24534 NEUMUENSTER,,Fax:+49 4321 202 85534
,,E-mail: f.wede@swn.net
SWT Trilan GmbH,TRILAN,Tel: +49 651 7174 141
Ostallee 7 - 13,,Fax: +49 651 7174 119
54290 Trier,,E-mail: mail@trilan.de
SWU TeleNet GmbH,SWUTN,Mrs. Claudia Eisenmenger
Bauhoferstrasse 9/1,,Tel: +49 731 166 3112
89077 Ulm,,Fax: +49 731 166 3109
,,E-mail: claudia.eisenmenger@swu.de
SWW Wunsiedel GmbH,WUNCOM,Mr. Uwe Kammerer
Rot-Kreuz-Strasse 6,,Tel: +49 9232 887 162
95632 Wunsiedel,,Fax: +49 9232 887 364
,,E-mail: u.kammerer@s-w-w.com
symbox Gesellschaft für Medienversorgung mbH,SYMBOX,Tel: +49 800 1030 010
Am Saaraltarm 1,,Fax: +49 6831 50318 126
66740 SAARLOUIS,,E-mail: info@symbox.de
TAL.DE Klaus Internet Service GmbH,TALDE,Mr. Matthias Klaus
Robertstrasse 6,,Tel: +49 202 495312
42107 WUPPERTAL,,Fax: +49 202 495399
,,E-mail: klaus@tal.de
TBits.net GmbH,TBITS,Mr Thomas Boernert
Bruehlweg 9,,Tel.: +49 7172 18391 0
73553 ALFDORF,,Fax: +49 7172 18391 99
,,E-mail: info@tbits.net
TeamFON GmbH,TFON,Mr Thomas Weiss
Stahlgruberring 11,,Tel: +49 89 42700525
81820 MUNICH,,Fax: +49 89 42700555
,,E-mail: twe@teamfon.com
TEFIS-Technique & Financial Service Ltd. & Co.KG,SIPFFM,Tel: +49 69 9999978 12
Scheerengasse 10 - 12,,Fax: +49 69 9999978 19
60599 Frankfurt,,E-mail: info@sip-telefonanlagen.de
TEFONIX UG (haftungsbeschränkt),TFX,Mr Norbert Piper
Wahnbachtalstrasse 2,,Tel: +49 2247 90640 0
53819 NEUNKIRCHEN-SEELSCHEID,,Fax: +49 2247 90640 99
,,E-mail: norbert.piper@tefonix.de
TeGe Deutschland GmbH,TEGE,Tel: +49 7134 915632 0
Am Hader 10,,Fax: +49 7134 915632 999
74246 Eberstadt,,E-mail: info@tege-deutschland.de
TEGRO KABELBAU GmbH,TEGRO,Mr Tobias Weidler
Arnulfstrasse 49,,Tel: +49 6331 71020
66954 PIRMASENS,,Fax: +49 6331 141728
,,E-mail: info@tegronet.de
tel.quick GmbH & Co. KG,TQUICK,Mr Jan Wilhelm
Pinneberger Strasse 2,,Tel: +49 4106 616121
25451 QUICKBORN,,Fax: +49 4106 616161
,,E-mail: jwilhelm@stadtwerke-quickborn.de
telba AG,TELBA,Mr Robin Goldammer
In der Steele 23,,Tel.: +49 211 9009 6154
40599 DUESSELDORF,,Fax: +49 211 9985 85156
,,E-mail: rgoldammer@telba.de
TELCAT MULTICOM GmbH,TELCAT,Tel: +49 800 8888200
Sudetenstrasse 10,,Fax: +49 800 8888188
38239 Salzgitter,,E-mail: netzdienste@telcat.de
TELE AG,TELEAG,Mrs. Stefanie Donah
Theklaerstrasse 42,,Tel: +49 341 523801 0
04347 Leipzig,,Fax: +49 341 523801 99
,,E-mail: stefanie.donah@tele-ag.de
"Tele Columbus AG,",FLTC,Mrs Corinna Jaehneke
Bulk-Account,,Tel.: +49 30 3388 1029
Kaiserin-Augusta-Allee 108,,E-mail: corinna.jaehneke@pyur.com
D-10553 BERLIN,,
Tele Columbus AG,TCAG,Mr Andreas Gaertig
Kaiserin-Augusta-Allee 108,,Tel: +49 341 60952 445
10553 BERLIN,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Tele Columbus Berlin-Brandenburg GmbH & Co.KG,TCBB,Mr Andreas Gaertig
Goslaer Ufer 39,,Tel: +49 341 60952 445
10589 BERLIN,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Tele Columbus Cottbus GmbH,TCCOTB,Mr Andreas Gaertig
Gerhart-Hauptmann-Strasse 15 / Sued 6,,Tel: +49 341 60952 445
03044 COTTBUS,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Tele Columbus Hessen GmbH,TCHESS,Mr Andreas Gaertig
Goslaer Ufer 39,,Tel: +49 341 60952 445
10589 BERLIN,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Tele Columbus Kabel Service GmbH,TCKS,Mr Andreas Gaertig
Goslaer Ufer 39,,Tel: +49 341 60952 445
10589 BERLIN,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Tele Columbus Multimedia GmbH,TCMULT,Mr Andreas Gaertig
Goslaer Ufer 39,,Tel: +49 341 60952 445
10589 BERLIN,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Tele Columbus Netze Berlin GmbH,TCNETZ,Mr Andreas Gaertig
Goslaer Ufer 39,,Tel: +49 341 60952 445
10589 BERLIN,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Tele Columbus Sachsen-Anhalt GmbH,TCSAAN,Mr Andreas Gaertig
Goslaer Ufer 39,,Tel: +49 341 60952 445
10589 BERLIN,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Tele Columbus Sachsen-Thüringen GmbH,TCSATH,Mr Andreas Gaertig
Goeschwitzer Strasse 22,,Tel: +49 341 60952 445
07745 JENA,,Fax: +49 341 60952 903
,,E-mail: andreas.gaertig@telecolumbus.de
Tele System GmbH Rostock,TSHRO,Mr. Simon Langen
Am Graben 8,,Tel: +49 381 37555085
18182 Bentwisch,,Fax: +49 381 37555538
,,E-mail: simon.langen@tele-system.de
TeleData GmbH,TDGMBH,TeleData Network Operation Center
Kornblumenstraße 7,,Tel: +49 7541 5007 200
88046 FRIEDRICHSHAFEN,,Fax: +49 7541 5007 110
,,E-mail: noc@teledata.de
TELEflash GmbH,TF,Mr Sascha Brückner
Mainzer Landstrasse 41,,Tel: +49 69 200090 00
60329 FRANKFURT,,Fax: +49 69 200090 99
,,E-mail: welcome@teleflash.com
Telefónica Deutschland GmbH & Co OHG,TEFGER,Uwe Loewenstein
Georg-Brauchle-Ring 23-25,,Tel: +49 89 2442 4880
80992 MUNICH,,Fax: +49 89 2442 194880
,,E-mail: uwe.loewenstein@telefonica.com
TeleForte Telekommunikations AG,TEFO,Tel: +49 821 460933 0
Maximilianstrasse 14,,Fax: +49 821 460933 19
86150 AUGSBURG,,E-mail: info@teleforte.com
Teleglobe GmbH,TGB,Patrick Bibeau
"""Poseidon Haus""Theodor-Heuss-Allee 2",,Tel: +1 514 868 8442
D-60486 FRANKFURT AM MAIN,,Fax: +1 514 868 7031
telego! GmbH,TELEGO,Tel: + 49 89 273747 0
Mehlbeerenstrasse 2,,Fax: + 49 89 273747 400
82024 TAUFKIRCHEN,,E-mail: info@telego.de
telegra gmbh,D22222,Mr. Frank Mohr
Oskar-Jaeger-Strasse 125,,Tel: +49 221 966996 21
50825 COLOGNE,,Fax: +49 221 966996 169
,,E-mail: frank.mohr@telegra.de
Telekabel Bremen oHG,TKBREM,Mr Stefan Jäger
Alfred-Nobel-Strasse 4,,Tel: +49 421 254640
28207 BREMEN,,Fax: +49 421 255246
,,E-mail: info@telekabel-bremen.de
Telekabel Riesa GmbH,TKRIE,Mr Roland Ledwa
Klötzerstraße 24,,Tel: +49 3525 7 46650
01587 RIESA,,Fax: +49 3525 733634
,,E-mail: info@telekabel-riesa.de
Telekom Deutschland GmbH,DTAG,Benjamin Boeling
Landgrabenweg 151,,Tel: +49 228 181 645 14
53227 BONN,,E-mail: benjamin.boeling@telekom.de
Telekom Deutschland GmbH,TDMOB,Mr. Benjamin Boeling
Landgrabenweg 151,,Tel: +49 228 181 645 14
53227 BONN,,
Telekommunikation Lindau GmbH,TKLI,Mr. Thomas Vetterl
Auenstrasse 12,,Tel: +49 8382 704 241
88131 Lindau,,Fax: +49 8382 704 5241
,,E-mail: t.vetterl@tk-lindau.de
Telemark Telekommunikationsgesellschaft Mark mbH,TELEMK,Stefan Doebbe
Lennestrasse 2,,Tel: +49 235 1157 21307
D-58507 LUEDENSCHEID,,Fax: +49 235 1157 11363
,,E-mail: s.doebbe@telemark.de
Telemaxx Telekommunikation GmbH,TMAXX,Mr. Guido Hoffmann
Amalienbadstrasse 41,,Tel: +49 721 1308826
76227 Karlsruhe,,Fax: +49 721 1308877
,,E-mail: hoffmann@telemaxx.de
Telenec Telekommunikation Neustadt GmbH,TNEC,Mr Michael Porzig
Dieselstrasse 5,,Tel: +49 9568 852 81
96465 NEUSTADT,,Fax: +49 9568 852 50
,,E-mail: mipo@telenec.de
telenetwork AG,TNWAG,Mr Peter Schoemer
Am Wissenschaftspark 13,,Tel.: +49 651 93779 0
54296 TRIER,,Fax: +49 651 93779 799
,,E-mail: peter.schoemer@telenetwork.de
Telepark Passau GmbH,TPPASS,Mr. Thomas Greiner
Regensburger Strasse 29,,Tel: +49 851 560 398
94036 PASSAU,,Fax: +49 851 560 393
,,E-mail: support@telepark-passau.de
Telepassport Service GmbH,TPP,Klaus Winkler
Juri Gagarin - Ring 88,,Tel: +49 69 7539 1500
D - 99084 ERFURT,,Fax: +49 69 7539 1559
Teleport GmbH,TSA,Mr. Marco Langhof
Breiteweg 147,,Tel: +49 39203 82567
39179 BARLEBEN,,Fax: +49 39203 82550
,,E-mail: kontakt@teleport.de
telequest & Internet Solutions GmbH,TQ2001,DI Wolfgang Hutter
Liebenauer Hauptstrasse 2-6,,Tel.: +43 316 4682482
A-8041 GRAZ,,Fax: +43 316 47442214
Austria,,E-mail : legal@telequest.at
Tele-System Harz GmbH,TCTSHG,Mr Andreas Gaertig
Muehlenstrasse 50a,,Tel: +49 341 60 952 445
38889 BLANKENBURG,,Fax: +49 341 60 952 903
,,E-mail: andreas.gaertig@pyur.com
Television Bleicherode GmbH,TVBLEI,Mrs Christin Hossbach
Bahnhofstrasse 57,,Tel: +49 36338 451646
99752 BLEICHERODE,,Fax: +49 36338 42941
,,E-mail: chossbach@tv-bleicherode-gmbh.de
Teliko GmbH,TELIKO,Mr. Jens Pickardt
In den Fritzenstücker 17,,Tel: +49 6431 73070 40
65549 LIMBURG,,Fax: +49 6431 73070 14
,,E-mail: jens.pickardt@teliko.de
telkodata GmbH,TELKOD,Mr Reinhold Laurich
Vredenerstrasse 119,,Tel: +49 2563 930567 80
48703 STADTLOHN,,Fax: +49 2563 930567 99
,,E-mail: info@telkodata.de
Tell-Phone Deutschland GmbH,TELL01,Mr Klaus Zenk
Hauptstrasse 24B,,Tel: +49 4535 42091-0
23845 OERING,,Fax: +49 4535 42091-99
,,E-mail: info@tell-phone.de
telsakom GmbH,TELSA1,Dr. Helmut Giger
Talstrasse 39,,Tel: +49 170 9118189
77887 SASBACHWALDEN,,Fax: +49 6032 970180
,,E-mail: helmut.giger@telsakom.de
TELTA Citynetz GmbH,TELTA,Mr. Niels Graupe
Bergerstrasse 105,,Tel: +49 3334 277 507
16225 Eberswalde,,Fax: +49 3334 277 510
,,E-mail: graupe@telta.de
tenios GmbH,TENIOS,Mr Uemit Oeztuerk
Josef-Lammerting-Allee 16,,Tel: +49 221 55400300
50933 COLOGNE,,E-mail: uo@tenios.de
terralink networks GmbH,TERRA,Mr Vicente Hernando
Wendenstrasse 375,,Tel: +49 40 264650 0
20537 HAMBURG,,Fax: +49 40 264650 120
,,E-mail: icc@terralink.de
teutel GmbH,TEUTEL,Mr Gunnar Gühlstorf
An der Mühlenbreede 4,,Tel: +49 5481 800550000
49525 LENGERICH,,Fax: +49 5481 800553333
,,E-mail: notification@teutel.de
Thomas Hoehne – Deutsche Telenetz,DTNETZ,Mr. Thomas Hoehne
Engelsdorferstrasse 396,,Tel: +49 341 12579972
04319 LEIPZIG,,Fax: +49 341 4813215
,,E-mail: info@deutschetelenetz.de
Thomas Schuller,ITSCH,Mr Thomas Schuller
IT-Systeme Schuller,,Tel: +49 3632 5233110
Meistereigasse 3,,Fax: +49 3632 5233150
99707 KYFFHAEUSERLAND,,E-mail: t.schuller@it-schuller.de
Thüga SmartService GmbH,THUEGA,Dr Alexander Hassdenteufel
Zum Kugelfang 2,,Tel: +49 9282 9999 256
95119 NAILA,,Fax: +49 9282 9999 222
,,E-mail: alexander.hassdenteufel@smartservice.de
Thüringer Netkom GmbH,NETKOM,Mr. Mike Sickert
Schwanseestrasse 13,,Tel: +49 3643 213001
99423 WEIMAR,,Fax: +49 3643 213009
,,E-mail: info@netkom.de
TIKAL Communication GmbH & Co.KG,TIKAL,Tel: +49 40 2846372 0
Lilienstrasse 11,,Fax: +49 40 2846372 99
20095 Hamburg,,E-mail: info@tikal.de
Tim Steinmann - Blindlabs -,81500,Mr Tim Steinmann
Muehlenstrasse 8 a,,Tel: +49 30 2325639 0
12167 BERLIN,,Fax: +49 30 2325639 99
,,E-mail: carrier@blindlabs.de
Titan Networks,TITAN,Mr Marcel Boffin
Internet & Telecommunications Service Providing GmbH,,Tel: +49 6122 520520
Bleichstrasse 1,,Fax: +49 6122 520529
65719 HOFHEIM / Ts.,,E-mail: noc@titan-networks.de
TKN Telekabel - Nord GmbH,TCTKNG,Mr Andreas Gaertig
Perleberger Strasse 15,,Tel: +49 341 60 952 445
19322 WITTENBERGE,,Fax: +49 341 60 952 903
,,E-mail: andreas.gaertig@pyur.com
TKRZ Stadtwerke GmbH,TKRZ,Mr Sascha Wiegand
Hollefeldstrasse 5-7,,Tel: +49 2572 960 1643
48282 EMSDETTEN,,Fax: +49 2572 960 1650
,,E-mail: sascha.wiegand@tkrz.de
TMR - Telekommunikation Mittleres Ruhrgebiet GmbH,TMR,Mr. Ingo Totzauer
Katharinenstrasse 1,,Tel: +49 234 960 380
44796 Bochum,,Fax: +49 234 960 3819
,,E-mail: i.totzauer@tmr.net
TNG Stadtnetz GmbH,TNG,Mr. Sven Schade
Projensdorfer Strasse 324,,Tel: +49 431 908 908
24106 KIEL,,Fax: +49 431 709 7555
,,E-mail: sschade@tng.de
toplink GmbH,TPLDA1,Mr. Oezguel Nihal
Robert-Bosch-Strasse 20,,Tel: +49 6151 6275 400
64293 DARMSTADT,,Fax: +49 6151 6275 499
,,E-mail: oezguel.nihal@toplink.de
TraveKom Telekommunikationsgesellschaft mbH,TRA451,Tel: +49 451 888 1061
Moislinger Allee 9 a,,Fax: +49 451 888 1060
23547 Luebeck,,E-mail: service@travekom.de
True Global Communications GmbH,TGC,Tel: +49 6171 2915202
In der Au 27,,Fax: +49 6171 9314444
61440 OBERURSEL,,E-mail: support@tgnet.de
Trusted Network GmbH,TNIB,Mr. Joerg Staedele
Max-Planck-Strasse 1,,Tel: +49 89 5480163 0
85716 UNTERSCHLEISSHEIM,,Fax: +49 89 5480163 222
,,E-mail: info@tnib.de
T-Systems International GmbH,TSYSI,Mr. Arno Schillat
Hahnstrasse 43 d,,Tel: +49 40 30600 1960
60528 Frankfurt,,Fax: +49 391 580 212767
,,E-mail: arno.schillat@t-systems.com
T-Systems Multimedia Solutions GmbH,TMMS,Mr. Falk Ritter
Riesaer Strasse 5,,Tel: +49 351 2820 2850
01129 DRESDEN,,Fax: +49 351 2820 4850
,,E-mail: falk.ritter@t-systems.com
TUI Connect GmbH,TUIC,Mr. Kai Czeschlik
Karl-Wiechert-Allee 4,,Tel: +49 511 56780 0
30625 HANNOVER,,Fax: +49 511 56780 111
,,E-mail: kai.czeschlik@tui.com
Twilio Germany GmbH,TWLODE,Mr Sven Dirschauer-Grube
Frauenlobstrasse 2,,Tel.: +49 176 21177364
80337 MUNICH,,E-mail : sdirschauer@twilio.com
Ulrich Schoefisch,SCHOEF,Mr Ulrich Schoefisch
Fuerstenwalder Strasse 46,,Tel: +49 162 7512916
15234 FRANKFURT / O.,,Fax: +49 335 2288962
,,E-mail: firma@schoefisch.de
umbra networks Gesellschaft für Telekommunikation mbH,UMBRA,Ulf Hermann
Gladbacher Strasse 74,,Tel: +49 211 6355 5793
40219 DUSSELDORF,,Fax: +49 211 6355 5794
,,E-mail: herrmann@umbra-networks.de
Unify Communications & Collaboration GmbH & Co.KG,UNICCS,Mr Stefan Schmidbauer
Mies-van-der-Rohe-Strasse 6,,Tel: +49 89 7007 21454
80807 MUNICH,,Fax: +49 89 7007 1421454
,,E-mail: stefan.schmidbauer@unify.com
Unitymedia Hessen GmbH & Co.KG,UMHESS,Mr. Jan Dombrowski
Aachener Strasse 746 - 750,,Tel: +49 221 8462 5182
50933 Cologne,,Fax: +49 221 8462 5960
,,E-mail: jan.dombrowski@umkbw.de
Unitymedia NRW GmbH,UMNRW,Mr. Jan Dombrowski
Aachener Strasse 746 - 750,,Tel: +49 221 8462 5182
50933 Cologne,,Fax: +49 221 8462 5960
,,E-mail: jan.dombrowski@umkbw.de
Unser Ortsnetz GmbH,UONET,Mr. Sven Geiger
Gewerbepark 18,,Tel: +49 4535 27999 27
49143 Bissendorf,,Fax: +49 4535 27999 90
,,E-mail: sven.geiger@deutsche-glasfaser.de
Vater Service 4 Net GmbH,VATER,Mr Wilfried Mueller
Schellingstrasse 17,,Tel.: + 49 40 299935 0
22089 HAMBURG,,Fax: + 49 40 299935 35
,,E-mail: wmueller@vater-gruppe.de
Vattenfall Bitstream Infrastructure GmbH,VBIG,Mrs Vera Forst
Chausseestrasse 23,,Tel.: +49 152 2886 4355
10115 BERLIN,,E-mail : vera.forst@vattenfall.de
Vattenfall Europe Netcom GmbH,VENC,Carsten Krüger
Koepenicker Strasse 73,,Tel: +49 30 202 155 100
D- 10179 BERLIN,,Fax: +49 30 202 155 101
,,E-mail: info.netcom@vattenfall.de
VEGA-net GmbH,VEGANT,Mr. Wolfgang Schneider
Hauptstrasse 17,,Tel: +49 6303 9998 999
67677 ENKENBACH-ALSENBORN,,Fax: +49 6303 913 198
,,E-mail: info@vega-net.de
Vereinigte Stadtwerke Media GmbH,VSM,Mr. Matthias Schubert
Alt-Moellner-Strasse 37 - 45,,Tel: +49 4541 807 171
23879 MOELLN,,Fax: +49 4541 807 77171
,,E-mail: schubert@vereinigte-stadtwerke.de
Verizon Deutschland GmbH,MCI,Andreas Preya
D-60091 FRANKFURT AM MAIN,,Fax: +49 69 97268 9163
,,E-mail: andreas.preya@de-verizon.com
Versatel Breisnet GmbH,VTBNET,Mr. Marco Rossi
Niederkasseler Lohweg 181 - 183,,Tel: +49 461 9090 546
40547 Duesseldorf,,Fax: +49 461 9090 60546
,,E-mail: marco.rossi@versatel.de
Versatel Deutschland GmbH,VTEL,Mr. Marco Rossi
Niederkasseler Lohweg 181-183,,Tel: +49 461 9090 546
40547 Duesseldorf,,Fax: +49 461 9090 60546
,,E-mail: marco.rossi@versatel.de
Versatel Hanse GmbH,VTHH,Mr. Marco Rossi
